ticker;date;open;high;low;close
BTC;21/12/2010;0.267;0.267;0.24;0.24
BTC;22/12/2010;0.24;0.25;0.24;0.25
BTC;23/12/2010;0.25;0.25;0.241;0.25
BTC;24/12/2010;0.25;0.25;0.242;0.248
BTC;25/12/2010;0.248;0.25;0.2475;0.2499
BTC;26/12/2010;0.2499;0.27;0.2464;0.265
BTC;27/12/2010;0.265;0.27;0.251;0.265
BTC;28/12/2010;0.265;0.281;0.2612;0.281
BTC;29/12/2010;0.281;0.301;0.271;0.3
BTC;30/12/2010;0.3;0.3;0.291;0.3
BTC;31/12/2010;0.3;0.3;0.292;0.3
BTC;01/01/2011;0.3;0.3;0.292;0.3
BTC;02/01/2011;0.3;0.3;0.289;0.3
BTC;03/01/2011;0.3;0.3;0.29;0.295
BTC;04/01/2011;0.295;0.2999;0.289;0.2989
BTC;05/01/2011;0.2989;0.299;0.29;0.299
BTC;06/01/2011;0.299;0.299;0.29;0.298
BTC;07/01/2011;0.298;0.322;0.2975;0.32
BTC;08/01/2011;0.32;0.3229;0.309;0.3229
BTC;09/01/2011;0.3229;0.323;0.3229;0.323
BTC;10/01/2011;0.323;0.329;0.3175;0.3266
BTC;11/01/2011;0.3266;0.3266;0.3176;0.3266
BTC;12/01/2011;0.3266;0.3557;0.318;0.3188
BTC;13/01/2011;0.3188;0.405;0.3176;0.3176
BTC;14/01/2011;0.3176;0.45;0.3176;0.4
BTC;15/01/2011;0.4;0.4;0.385;0.386
BTC;16/01/2011;0.386;0.4;0.386;0.3868
BTC;17/01/2011;0.3868;0.3868;0.315;0.3495
BTC;18/01/2011;0.3495;0.3495;0.305;0.313
BTC;19/01/2011;0.313;0.313;0.305;0.313
BTC;20/01/2011;0.313;0.39;0.31;0.39
BTC;21/01/2011;0.39;0.44;0.368;0.4199
BTC;22/01/2011;0.4199;0.4443;0.39;0.4443
BTC;23/01/2011;0.4443;0.4443;0.42;0.4424
BTC;24/01/2011;0.4424;0.4424;0.381;0.4199
BTC;25/01/2011;0.4199;0.425;0.4;0.41
BTC;26/01/2011;0.41;0.42;0.3904;0.417
BTC;27/01/2011;0.417;0.45;0.4085;0.4212
BTC;28/01/2011;0.4212;0.446;0.4212;0.446
BTC;29/01/2011;0.446;0.446;0.43;0.439
BTC;30/01/2011;0.439;0.48;0.439;0.4799
BTC;31/01/2011;0.4799;0.95;0.47;0.52
BTC;01/02/2011;0.52;0.85;0.52;0.7
BTC;02/02/2011;0.7;0.76;0.69;0.716
BTC;03/02/2011;0.716;0.75;0.6501;0.69
BTC;04/02/2011;0.69;0.88;0.67;0.811
BTC;05/02/2011;0.811;0.92;0.811;0.92
BTC;06/02/2011;0.92;0.92;0.83;0.8997
BTC;07/02/2011;0.8997;0.9;0.83;0.89
BTC;08/02/2011;0.89;0.918;0.8617;0.918
BTC;09/02/2011;0.918;1.09;0.82;1.09
BTC;10/02/2011;1.09;1.1;0.8;0.9803
BTC;11/02/2011;0.9803;1.09;0.9264;1.07
BTC;12/02/2011;1.07;1.08;0.9906;1.08
BTC;13/02/2011;1.08;1.08;1.02;1.05
BTC;14/02/2011;1.05;1.08;1.03;1.07
BTC;15/02/2011;1.07;1.09;1.03;1.05
BTC;16/02/2011;1.05;1.05;1.02;1.05
BTC;17/02/2011;1.05;1.05;1.02;1.04
BTC;18/02/2011;1.04;1.04;0.7801;0.8989
BTC;19/02/2011;0.8989;0.98;0.8376;0.949
BTC;20/02/2011;0.949;0.949;0.83;0.85
BTC;21/02/2011;0.85;0.8796;0.8313;0.8345
BTC;22/02/2011;0.8345;0.95;0.8313;0.8702
BTC;23/02/2011;0.8702;0.945;0.8681;0.9
BTC;24/02/2011;0.9;1.0;0.9;0.9974
BTC;25/02/2011;0.9974;0.9998;0.9111;0.9111
BTC;26/02/2011;0.9111;0.97;0.9106;0.958
BTC;27/02/2011;0.958;0.958;0.89;0.89
BTC;28/02/2011;0.89;0.92;0.845;0.86
BTC;01/03/2011;0.86;0.97;0.8502;0.9202
BTC;02/03/2011;0.9202;0.94;0.9102;0.9399
BTC;03/03/2011;0.9399;0.9399;0.91;0.9391
BTC;04/03/2011;0.9391;0.9391;0.9001;0.901
BTC;05/03/2011;0.901;0.9189;0.8111;0.9103
BTC;06/03/2011;0.9103;0.9103;0.81;0.8999
BTC;07/03/2011;0.8999;0.909;0.846;0.885
BTC;08/03/2011;0.885;0.885;0.85;0.87
BTC;09/03/2011;0.87;0.87;0.85;0.8645
BTC;10/03/2011;0.8645;0.9329;0.8497;0.9329
BTC;11/03/2011;0.9329;0.9329;0.8601;0.88
BTC;12/03/2011;0.88;0.9197;0.88;0.918
BTC;13/03/2011;0.918;0.918;0.8898;0.8925
BTC;14/03/2011;0.8925;0.9;0.88;0.8949
BTC;15/03/2011;0.8949;0.8949;0.87;0.87
BTC;16/03/2011;0.87;0.88;0.836;0.86
BTC;17/03/2011;0.86;0.88;0.81;0.8254
BTC;18/03/2011;0.8254;0.8506;0.71;0.8165
BTC;19/03/2011;0.8165;0.8165;0.7313;0.765
BTC;20/03/2011;0.765;0.79;0.7402;0.7411
BTC;21/03/2011;0.7411;0.7724;0.7405;0.759
BTC;22/03/2011;0.759;0.81;0.7405;0.809
BTC;23/03/2011;0.809;0.85;0.78;0.8497
BTC;24/03/2011;0.8497;0.9;0.8266;0.8669
BTC;25/03/2011;0.8669;0.89;0.861;0.8838
BTC;26/03/2011;0.8838;0.905;0.841;0.8552
BTC;27/03/2011;0.8552;0.8721;0.8152;0.82
BTC;28/03/2011;0.82;0.85;0.76;0.799
BTC;29/03/2011;0.799;0.7997;0.7648;0.7925
BTC;30/03/2011;0.7925;0.795;0.766;0.7897
BTC;31/03/2011;0.7897;0.801;0.768;0.7846
BTC;01/04/2011;0.7846;0.797;0.7741;0.7741
BTC;02/04/2011;0.7741;0.7998;0.7741;0.782
BTC;03/04/2011;0.782;0.7949;0.777;0.779
BTC;04/04/2011;0.779;0.785;0.5619;0.68
BTC;05/04/2011;0.68;0.7478;0.58;0.71
BTC;06/04/2011;0.71;0.75;0.6902;0.74
BTC;07/04/2011;0.74;0.7849;0.7205;0.7538
BTC;08/04/2011;0.7538;0.799;0.7309;0.75
BTC;09/04/2011;0.75;0.7676;0.7205;0.73
BTC;10/04/2011;0.73;0.7589;0.71;0.7369
BTC;11/04/2011;0.7369;0.799;0.7103;0.77
BTC;12/04/2011;0.77;0.899;0.77;0.86
BTC;13/04/2011;0.86;1.0;0.86;0.9225
BTC;14/04/2011;0.9225;1.0;0.91;1.0
BTC;15/04/2011;1.0;1.09;0.911;0.9899
BTC;16/04/2011;0.9899;1.1;0.9541;1.05
BTC;17/04/2011;1.05;1.14;1.03;1.11
BTC;18/04/2011;1.11;1.2;1.11;1.16
BTC;19/04/2011;1.16;1.2;1.14;1.2
BTC;20/04/2011;1.2;1.2;1.13;1.14
BTC;21/04/2011;1.14;1.21;1.14;1.21
BTC;22/04/2011;1.21;1.41;1.19;1.41
BTC;23/04/2011;1.41;1.95;1.32;1.7
BTC;24/04/2011;1.7;1.95;1.6;1.63
BTC;25/04/2011;1.63;1.7;1.52;1.56
BTC;26/04/2011;1.56;1.79;1.53;1.79
BTC;27/04/2011;1.79;1.95;1.72;1.9
BTC;28/04/2011;1.9;2.65;1.66;2.21
BTC;29/04/2011;2.21;2.95;2.21;2.88
BTC;30/04/2011;2.88;4.15;2.75;3.5
BTC;01/05/2011;3.5;3.87;2.5;3.03
BTC;02/05/2011;3.03;3.5;3.03;3.2
BTC;03/05/2011;3.2;3.49;3.11;3.41
BTC;04/05/2011;3.41;3.58;3.25;3.41
BTC;05/05/2011;3.41;3.45;3.33;3.33
BTC;06/05/2011;3.33;3.61;3.29;3.45
BTC;07/05/2011;3.45;3.7;3.43;3.64
BTC;08/05/2011;3.64;3.94;3.63;3.87
BTC;09/05/2011;3.87;3.9;3.69;3.8
BTC;10/05/2011;3.8;5.99;3.8;5.81
BTC;11/05/2011;5.81;6.07;4.6;5.5
BTC;12/05/2011;5.5;6.49;5.22;6.3
BTC;13/05/2011;6.3;8.45;6.3;8.2
BTC;14/05/2011;8.2;8.9;5.83;7.2
BTC;15/05/2011;7.2;7.78;6.2;6.99
BTC;16/05/2011;6.99;8.5;6.75;8.03
BTC;17/05/2011;8.03;8.39;6.98;7.19
BTC;18/05/2011;7.19;7.5;6.6;6.88
BTC;19/05/2011;6.88;7.34;6.61;6.81
BTC;20/05/2011;6.81;7.1;5.58;5.59
BTC;21/05/2011;5.59;6.52;5.58;6.12
BTC;22/05/2011;6.12;6.76;5.99;6.69
BTC;23/05/2011;6.69;7.45;6.69;7.15
BTC;24/05/2011;7.15;7.51;6.96;7.42
BTC;25/05/2011;7.42;9.33;7.22;8.4
BTC;26/05/2011;8.4;8.99;8.01;8.8
BTC;27/05/2011;8.8;8.83;8.5;8.5
BTC;28/05/2011;8.5;8.7;8.11;8.3
BTC;29/05/2011;8.3;8.49;8.1;8.43
BTC;30/05/2011;8.43;9.0;8.25;8.8
BTC;31/05/2011;8.8;9.5;8.1;8.74
BTC;01/06/2011;8.74;9.7;8.3;9.57
BTC;02/06/2011;9.57;10.89;9.5;10.6
BTC;03/06/2011;10.6;14.5;10.58;14.29
BTC;04/06/2011;14.29;18.89;14.04;18.89
BTC;05/06/2011;18.89;19.0;16.2;16.7
BTC;06/06/2011;16.7;19.23;16.45;18.55
BTC;07/06/2011;18.55;24.32;18.26;23.92
BTC;08/06/2011;23.92;31.91;22.21;29.6
BTC;09/06/2011;29.6;31.5;26.15;28.92
BTC;10/06/2011;28.92;29.4;20.01;23.95
BTC;11/06/2011;23.95;23.99;13.0;14.65
BTC;12/06/2011;14.65;24.99;10.25;18.55
BTC;13/06/2011;18.55;24.5;16.0;19.84
BTC;14/06/2011;19.84;20.5;18.0;19.28
BTC;15/06/2011;19.28;20.0;19.02;19.49
BTC;16/06/2011;19.49;19.89;17.0;17.0
BTC;17/06/2011;17.0;18.34;13.0;15.68
BTC;18/06/2011;15.68;16.95;15.05;16.89
BTC;19/06/2011;16.89;18.88;16.85;17.51
BTC;20/06/2011;17.51;17.51;17.51;17.51
BTC;21/06/2011;17.51;17.51;17.51;17.51
BTC;22/06/2011;17.51;17.51;17.51;17.51
BTC;23/06/2011;17.51;17.51;17.51;17.51
BTC;24/06/2011;17.51;17.51;17.51;17.51
BTC;25/06/2011;17.51;17.51;17.51;17.51
BTC;26/06/2011;17.51;17.51;14.01;16.45
BTC;27/06/2011;16.45;18.0;15.0;16.75
BTC;28/06/2011;16.75;17.52;16.5;16.95
BTC;29/06/2011;16.95;17.2;16.67;16.85
BTC;30/06/2011;16.85;17.0;15.73;16.1
BTC;01/07/2011;16.1;16.74;15.26;15.4
BTC;02/07/2011;15.4;15.8;15.27;15.4
BTC;03/07/2011;15.4;15.69;15.31;15.44
BTC;04/07/2011;15.44;15.49;13.14;13.86
BTC;05/07/2011;13.86;15.0;11.0;12.91
BTC;06/07/2011;12.91;16.5;12.67;14.78
BTC;07/07/2011;14.78;15.9;14.5;14.78
BTC;08/07/2011;14.78;15.64;13.9;14.31
BTC;09/07/2011;14.31;14.7;14.02;14.38
BTC;10/07/2011;14.38;15.68;14.35;14.9
BTC;11/07/2011;14.9;15.2;13.8;14.21
BTC;12/07/2011;14.21;14.64;13.9;14.01
BTC;13/07/2011;14.01;14.15;13.91;13.95
BTC;14/07/2011;13.95;14.07;13.7;13.99
BTC;15/07/2011;13.99;14.09;13.5;13.81
BTC;16/07/2011;13.81;13.81;13.5;13.72
BTC;17/07/2011;13.72;13.75;13.02;13.16
BTC;18/07/2011;13.16;13.92;12.51;13.48
BTC;19/07/2011;13.48;14.7;13.44;13.85
BTC;20/07/2011;13.85;14.0;13.4;13.69
BTC;21/07/2011;13.69;13.78;13.4;13.61
BTC;22/07/2011;13.61;13.81;13.45;13.7
BTC;23/07/2011;13.7;13.76;13.51;13.68
BTC;24/07/2011;13.68;14.1;13.6;13.98
BTC;25/07/2011;13.98;14.72;13.76;14.05
BTC;26/07/2011;14.05;14.05;13.77;13.88
BTC;27/07/2011;13.88;14.13;13.85;13.94
BTC;28/07/2011;13.94;13.94;13.31;13.49
BTC;29/07/2011;13.49;13.7;13.33;13.5
BTC;30/07/2011;13.5;13.63;13.45;13.53
BTC;31/07/2011;13.53;14.9;12.83;13.35
BTC;01/08/2011;13.35;13.55;12.85;13.09
BTC;02/08/2011;13.09;13.1;11.5;12.05
BTC;03/08/2011;12.05;12.16;8.7;9.26
BTC;04/08/2011;9.26;11.15;9.26;10.75
BTC;05/08/2011;10.75;10.99;9.5;9.8
BTC;06/08/2011;9.8;9.95;5.74;6.55
BTC;07/08/2011;6.55;9.47;6.01;7.9
BTC;08/08/2011;7.9;8.16;7.06;7.8
BTC;09/08/2011;7.8;12.1;7.67;9.99
BTC;10/08/2011;9.99;10.4;9.5;9.98
BTC;11/08/2011;9.98;10.5;8.45;9.46
BTC;12/08/2011;9.46;9.8;8.91;9.46
BTC;13/08/2011;9.46;10.25;9.28;10.13
BTC;14/08/2011;10.13;11.24;9.62;10.8
BTC;15/08/2011;10.8;11.89;10.72;11.15
BTC;16/08/2011;11.15;11.32;10.81;10.96
BTC;17/08/2011;10.96;11.1;10.66;10.95
BTC;18/08/2011;10.95;11.05;10.81;10.83
BTC;19/08/2011;10.83;11.81;10.83;11.65
BTC;20/08/2011;11.65;11.69;11.4;11.45
BTC;21/08/2011;11.45;11.51;11.31;11.31
BTC;22/08/2011;11.31;11.5;10.51;10.9
BTC;23/08/2011;10.9;11.3;10.81;10.94
BTC;24/08/2011;10.94;11.08;10.83;10.85
BTC;25/08/2011;10.85;10.89;9.1;9.66
BTC;26/08/2011;9.66;9.89;7.64;8.18
BTC;27/08/2011;8.18;9.11;8.12;8.59
BTC;28/08/2011;8.59;9.48;8.45;9.07
BTC;29/08/2011;9.07;9.27;8.65;8.97
BTC;30/08/2011;8.97;9.0;8.55;8.79
BTC;31/08/2011;8.79;8.79;8.01;8.2
BTC;01/09/2011;8.2;8.36;8.1;8.21
BTC;02/09/2011;8.21;8.71;8.21;8.64
BTC;03/09/2011;8.64;8.69;8.36;8.48
BTC;04/09/2011;8.48;8.49;7.85;8.18
BTC;05/09/2011;8.18;8.19;7.25;7.61
BTC;06/09/2011;7.61;7.66;6.12;6.86
BTC;07/09/2011;6.86;7.6;6.53;7.19
BTC;08/09/2011;7.19;7.2;6.51;6.53
BTC;09/09/2011;6.53;6.58;4.18;5.03
BTC;10/09/2011;5.03;5.49;4.63;4.77
BTC;11/09/2011;4.77;7.4;4.6;5.86
BTC;12/09/2011;5.86;6.58;5.41;6.08
BTC;13/09/2011;6.08;6.09;5.7;5.8
BTC;14/09/2011;5.8;5.85;5.32;5.62
BTC;15/09/2011;5.62;5.62;4.44;4.84
BTC;16/09/2011;4.84;4.99;4.61;4.82
BTC;17/09/2011;4.82;4.93;4.7;4.77
BTC;18/09/2011;4.77;5.6;4.72;5.2
BTC;19/09/2011;5.2;5.64;4.9;5.46
BTC;20/09/2011;5.46;6.8;5.45;6.11
BTC;21/09/2011;6.11;6.29;5.06;5.61
BTC;22/09/2011;5.61;5.83;5.29;5.43
BTC;23/09/2011;5.43;5.71;5.41;5.55
BTC;24/09/2011;5.55;5.64;5.32;5.47
BTC;25/09/2011;5.47;5.49;5.32;5.33
BTC;26/09/2011;5.33;5.4;4.72;4.87
BTC;27/09/2011;4.87;5.13;4.78;4.92
BTC;28/09/2011;4.92;4.97;4.63;4.77
BTC;29/09/2011;4.77;4.8;4.67;4.78
BTC;30/09/2011;4.78;5.35;4.74;5.14
BTC;01/10/2011;5.14;5.25;4.86;5.03
BTC;02/10/2011;5.03;5.1;4.91;5.03
BTC;03/10/2011;5.03;5.04;4.89;5.02
BTC;04/10/2011;5.02;5.03;4.92;4.96
BTC;05/10/2011;4.96;5.03;4.83;4.87
BTC;06/10/2011;4.87;4.9;4.5;4.73
BTC;07/10/2011;4.73;4.8;3.78;4.27
BTC;08/10/2011;4.27;4.34;3.83;4.01
BTC;09/10/2011;4.01;4.39;4.01;4.1
BTC;10/10/2011;4.1;4.2;4.01;4.1
BTC;11/10/2011;4.1;4.1;3.85;3.93
BTC;12/10/2011;3.93;4.45;3.9;4.15
BTC;13/10/2011;4.15;4.2;4.0;4.05
BTC;14/10/2011;4.05;4.11;3.95;3.99
BTC;15/10/2011;3.99;4.05;3.71;3.84
BTC;16/10/2011;3.84;3.9;3.4;3.56
BTC;17/10/2011;3.56;3.74;2.26;2.56
BTC;18/10/2011;2.56;2.9;2.31;2.42
BTC;19/10/2011;2.42;2.54;2.04;2.27
BTC;20/10/2011;2.27;2.39;2.22;2.35
BTC;21/10/2011;2.35;2.72;2.33;2.57
BTC;22/10/2011;2.57;3.3;2.55;3.16
BTC;23/10/2011;3.16;3.2;2.95;3.17
BTC;24/10/2011;3.17;3.19;2.48;2.55
BTC;25/10/2011;2.55;3.04;2.44;2.77
BTC;26/10/2011;2.77;2.85;2.65;2.77
BTC;27/10/2011;2.77;3.09;2.73;3.04
BTC;28/10/2011;3.04;3.26;2.91;3.19
BTC;29/10/2011;3.19;3.83;3.14;3.58
BTC;30/10/2011;3.58;3.65;3.2;3.27
BTC;31/10/2011;3.27;3.32;3.07;3.25
BTC;01/11/2011;3.25;3.35;3.07;3.15
BTC;02/11/2011;3.15;3.44;3.14;3.25
BTC;03/11/2011;3.25;3.28;3.1;3.15
BTC;04/11/2011;3.15;3.21;3.01;3.11
BTC;05/11/2011;3.11;3.15;2.85;2.97
BTC;06/11/2011;2.97;3.0;2.92;2.96
BTC;07/11/2011;2.96;3.03;2.95;3.01
BTC;08/11/2011;3.01;3.21;3.01;3.04
BTC;09/11/2011;3.04;3.11;2.89;2.95
BTC;10/11/2011;2.95;2.97;2.8;2.84
BTC;11/11/2011;2.84;3.11;2.82;3.08
BTC;12/11/2011;3.08;3.11;3.01;3.03
BTC;13/11/2011;3.03;3.05;2.95;3.0
BTC;14/11/2011;3.0;3.0;2.1;2.22
BTC;15/11/2011;2.22;2.49;2.11;2.33
BTC;16/11/2011;2.33;2.6;2.3;2.56
BTC;17/11/2011;2.56;2.59;1.99;2.25
BTC;18/11/2011;2.25;2.39;2.0;2.05
BTC;19/11/2011;2.05;2.26;2.0;2.2
BTC;20/11/2011;2.2;2.5;2.15;2.2
BTC;21/11/2011;2.2;2.31;2.17;2.29
BTC;22/11/2011;2.29;2.35;2.25;2.33
BTC;23/11/2011;2.33;2.38;2.27;2.33
BTC;24/11/2011;2.33;2.56;2.31;2.43
BTC;25/11/2011;2.43;2.53;2.37;2.51
BTC;26/11/2011;2.51;2.53;2.41;2.47
