ticker;date;open;high;low;close
NEO;28/01/2018;141.55;154.08;139.23;152.51
NEO;29/01/2018;152.6;165.52;150.03;160.89
NEO;30/01/2018;160.9;169.02;136.0;146.93
NEO;31/01/2018;146.8;147.34;131.39;144.34
NEO;01/02/2018;144.34;147.07;114.21;124.97
NEO;02/02/2018;124.26;131.62;94.02;120.76
NEO;03/02/2018;120.81;129.95;107.36;122.79
NEO;04/02/2018;122.79;124.76;99.54;110.49
NEO;05/02/2018;110.78;110.86;74.91;81.86
NEO;06/02/2018;81.97;110.51;64.24;105.83
NEO;07/02/2018;105.82;119.0;93.78;106.32
NEO;08/02/2018;106.1;118.04;100.8;110.46
NEO;09/02/2018;110.3;115.8;104.25;114.1
NEO;10/02/2018;114.14;119.78;100.66;107.97
NEO;11/02/2018;107.76;111.38;94.34;106.17
NEO;12/02/2018;106.16;114.83;101.04;112.02
NEO;13/02/2018;112.06;113.38;106.1;108.87
NEO;14/02/2018;108.87;121.56;108.03;121.39
NEO;15/02/2018;121.42;124.58;116.32;121.46
NEO;16/02/2018;121.47;128.87;117.86;127.51
NEO;17/02/2018;127.51;138.39;126.95;135.15
NEO;18/02/2018;135.17;136.08;121.27;126.76
NEO;19/02/2018;126.9;137.65;124.09;135.33
NEO;20/02/2018;135.44;140.63;125.42;127.17
NEO;21/02/2018;126.95;127.9;114.72;118.96
NEO;22/02/2018;118.97;125.76;109.47;112.69
NEO;23/02/2018;112.69;122.57;108.73;118.7
NEO;24/02/2018;118.7;124.06;111.09;113.81
NEO;25/02/2018;113.77;118.41;112.77;118.38
NEO;26/02/2018;118.37;136.71;116.2;132.56
NEO;27/02/2018;132.61;145.17;130.25;142.86
NEO;28/02/2018;142.7;144.01;129.48;129.48
NEO;01/03/2018;129.7;134.86;124.98;128.87
NEO;02/03/2018;128.87;130.2;121.94;124.67
NEO;03/03/2018;124.67;128.33;120.7;121.28
NEO;04/03/2018;121.25;125.03;115.44;118.43
NEO;05/03/2018;118.43;120.11;111.02;111.63
NEO;06/03/2018;111.58;114.67;101.78;105.24
NEO;07/03/2018;105.24;113.35;89.48;99.73
NEO;08/03/2018;99.72;101.38;89.64;90.3
NEO;09/03/2018;90.38;92.83;79.7;92.71
NEO;10/03/2018;92.79;94.37;84.94;85.73
NEO;11/03/2018;85.73;92.23;81.3;90.04
NEO;12/03/2018;90.04;92.48;83.18;84.42
NEO;13/03/2018;84.42;88.34;81.72;83.03
NEO;14/03/2018;83.01;85.66;68.45;71.3
NEO;15/03/2018;71.33;72.94;65.01;69.92
NEO;16/03/2018;69.92;71.83;65.21;69.28
NEO;17/03/2018;69.28;69.38;60.52;62.27
NEO;18/03/2018;62.28;67.81;49.29;64.37
NEO;19/03/2018;64.4;69.98;62.35;67.56
NEO;20/03/2018;67.56;79.71;66.76;77.42
NEO;21/03/2018;77.44;77.98;71.15;71.8
NEO;22/03/2018;71.63;75.21;66.24;69.33
NEO;23/03/2018;69.19;70.51;63.35;66.81
NEO;24/03/2018;66.81;70.17;65.54;65.99
NEO;25/03/2018;65.97;66.87;63.58;66.81
NEO;26/03/2018;66.95;67.63;55.31;56.04
NEO;27/03/2018;56.04;61.22;52.28;58.06
NEO;28/03/2018;58.06;60.35;54.84;56.56
NEO;29/03/2018;56.55;57.88;50.91;52.02
NEO;30/03/2018;52.04;54.77;48.72;51.21
NEO;31/03/2018;51.21;52.89;49.73;50.14
NEO;01/04/2018;50.14;50.68;45.1;47.82
NEO;02/04/2018;47.81;50.42;46.83;48.38
NEO;03/04/2018;48.38;54.24;48.31;53.67
NEO;04/04/2018;53.67;53.84;46.75;47.7
NEO;05/04/2018;47.7;48.08;45.69;46.72
NEO;06/04/2018;46.72;47.64;44.49;45.09
NEO;07/04/2018;45.09;48.11;44.59;47.16
NEO;08/04/2018;47.16;48.38;46.29;48.08
NEO;09/04/2018;48.08;57.39;48.08;51.81
NEO;10/04/2018;51.81;53.22;49.1;52.7
NEO;11/04/2018;52.69;59.23;51.69;58.17
NEO;12/04/2018;58.28;66.49;54.6;65.78
NEO;13/04/2018;65.7;68.48;62.93;63.02
NEO;14/04/2018;63.06;65.98;61.57;65.16
NEO;15/04/2018;65.16;70.8;63.63;69.17
NEO;16/04/2018;69.17;71.54;64.3;65.84
NEO;17/04/2018;65.92;70.21;65.58;66.26
NEO;18/04/2018;66.26;73.29;65.67;73.18
NEO;19/04/2018;73.18;75.21;70.73;73.73
NEO;20/04/2018;73.73;77.54;72.01;77.51
NEO;21/04/2018;77.33;79.71;70.72;74.51
NEO;22/04/2018;74.51;77.57;72.95;75.32
NEO;23/04/2018;75.38;78.24;73.32;76.53
NEO;24/04/2018;76.56;84.21;76.13;83.49
NEO;25/04/2018;83.49;84.64;68.47;75.65
NEO;26/04/2018;75.8;76.46;69.53;75.34
NEO;27/04/2018;75.35;77.63;72.51;73.0
NEO;28/04/2018;72.85;78.39;72.08;76.38
NEO;29/04/2018;76.38;92.23;76.01;90.56
NEO;30/04/2018;90.45;94.53;82.1;82.62
NEO;01/05/2018;82.62;84.72;78.29;84.54
NEO;02/05/2018;84.56;85.45;82.16;84.34
NEO;03/05/2018;84.31;89.98;83.36;88.01
NEO;04/05/2018;87.86;88.93;82.24;85.09
NEO;05/05/2018;85.09;86.45;84.03;84.85
NEO;06/05/2018;84.85;88.4;80.06;82.36
NEO;07/05/2018;82.36;83.81;76.04;79.63
NEO;08/05/2018;79.63;81.16;75.56;77.07
NEO;09/05/2018;77.04;77.83;72.47;75.58
NEO;10/05/2018;75.58;76.76;71.49;71.85
NEO;11/05/2018;71.85;71.85;60.83;62.59
NEO;12/05/2018;62.39;67.42;58.4;64.2
NEO;13/05/2018;64.2;69.32;62.61;67.43
NEO;14/05/2018;67.37;69.09;62.41;67.15
NEO;15/05/2018;67.17;69.08;63.49;63.49
NEO;16/05/2018;63.52;63.6;59.34;60.74
NEO;17/05/2018;60.74;63.27;57.69;57.69
NEO;18/05/2018;57.69;60.45;56.58;59.81
NEO;19/05/2018;59.8;60.63;57.91;58.84
NEO;20/05/2018;58.84;63.95;58.53;63.77
NEO;21/05/2018;63.79;66.33;60.7;62.41
NEO;22/05/2018;62.41;63.0;57.49;57.64
NEO;23/05/2018;57.49;57.72;51.28;53.6
NEO;24/05/2018;53.72;54.96;50.0;54.08
NEO;25/05/2018;54.08;56.31;51.8;52.63
NEO;26/05/2018;52.63;54.47;51.58;53.18
NEO;27/05/2018;53.18;53.37;51.05;52.24
NEO;28/05/2018;52.24;53.03;48.36;48.36
NEO;29/05/2018;48.36;53.63;47.51;52.85
NEO;30/05/2018;52.85;53.52;50.31;50.87
NEO;31/05/2018;50.87;54.24;50.79;53.52
NEO;01/06/2018;53.61;56.19;52.6;54.42
NEO;02/06/2018;54.42;57.43;54.42;56.52
NEO;03/06/2018;56.52;58.28;55.79;56.41
NEO;04/06/2018;56.41;57.28;52.36;53.99
NEO;05/06/2018;53.99;55.0;51.85;54.0
NEO;06/06/2018;54.0;54.66;52.59;53.94
NEO;07/06/2018;53.96;54.94;52.94;53.11
NEO;08/06/2018;53.12;53.95;51.83;52.59
NEO;09/06/2018;52.66;53.26;51.75;51.89
NEO;10/06/2018;51.89;51.92;44.32;44.83
NEO;11/06/2018;44.91;45.63;42.63;43.59
NEO;12/06/2018;43.66;46.49;40.46;41.33
NEO;13/06/2018;41.33;41.56;35.82;37.86
NEO;14/06/2018;37.81;41.79;37.58;40.8
NEO;15/06/2018;40.87;41.01;38.18;38.66
NEO;16/06/2018;38.66;38.66;36.4;38.22
NEO;17/06/2018;38.22;39.72;37.46;38.83
NEO;18/06/2018;38.83;40.72;36.87;39.34
NEO;19/06/2018;39.34;41.36;38.89;39.46
NEO;20/06/2018;39.46;39.95;37.64;38.87
NEO;21/06/2018;38.87;39.57;37.24;37.36
NEO;22/06/2018;37.36;37.85;32.14;32.79
NEO;23/06/2018;32.8;34.66;32.24;34.56
NEO;24/06/2018;34.53;34.71;28.65;31.55
NEO;25/06/2018;31.6;32.77;30.56;31.84
NEO;26/06/2018;31.84;31.91;30.2;31.15
NEO;27/06/2018;31.15;31.15;29.44;30.12
NEO;28/06/2018;30.12;30.57;28.98;28.98
NEO;29/06/2018;28.98;29.19;27.06;28.62
NEO;30/06/2018;28.62;32.09;28.62;30.06
NEO;01/07/2018;30.1;31.54;29.9;31.13
NEO;02/07/2018;31.09;37.19;31.05;37.15
NEO;03/07/2018;37.2;38.58;35.71;36.91
NEO;04/07/2018;36.9;47.81;34.96;41.75
NEO;05/07/2018;41.37;43.25;39.18;39.44
NEO;06/07/2018;39.44;40.56;36.9;37.76
NEO;07/07/2018;37.78;37.91;36.2;36.64
NEO;08/07/2018;36.64;40.98;36.5;40.14
NEO;09/07/2018;40.14;40.14;36.58;37.54
NEO;10/07/2018;37.68;38.59;32.81;34.51
NEO;11/07/2018;34.51;34.72;31.94;33.22
NEO;12/07/2018;33.22;33.86;31.0;31.56
NEO;13/07/2018;31.58;34.13;30.4;33.03
NEO;14/07/2018;33.03;33.55;31.51;32.71
NEO;15/07/2018;32.67;33.95;32.11;33.9
NEO;16/07/2018;33.89;37.02;33.0;36.65
NEO;17/07/2018;36.65;40.19;35.7;40.01
NEO;18/07/2018;39.94;40.72;36.66;37.39
NEO;19/07/2018;37.39;38.17;35.8;35.8
NEO;20/07/2018;35.8;36.5;33.05;33.12
NEO;21/07/2018;33.12;35.22;31.94;34.25
NEO;22/07/2018;34.25;34.85;32.86;32.86
NEO;23/07/2018;32.86;34.61;32.2;32.5
NEO;24/07/2018;32.55;35.75;31.2;33.68
NEO;25/07/2018;33.78;35.5;33.5;34.57
NEO;26/07/2018;34.6;35.67;32.95;33.05
NEO;27/07/2018;33.14;33.74;32.21;33.67
NEO;28/07/2018;33.65;33.91;32.62;33.47
NEO;29/07/2018;33.47;34.32;33.2;33.23
NEO;30/07/2018;33.23;33.76;31.42;31.92
NEO;31/07/2018;31.91;32.23;29.65;29.88
NEO;01/08/2018;29.88;30.23;28.54;28.54
NEO;02/08/2018;28.54;29.96;27.8;28.02
NEO;03/08/2018;28.02;28.47;26.63;27.89
NEO;04/08/2018;27.89;28.75;26.17;26.5
NEO;05/08/2018;26.5;28.1;26.17;28.0
NEO;06/08/2018;28.0;28.31;25.76;25.83
NEO;07/08/2018;25.77;27.87;24.81;25.14
NEO;08/08/2018;25.18;25.57;21.01;21.98
NEO;09/08/2018;21.99;22.9;20.8;22.84
NEO;10/08/2018;22.84;22.89;19.33;19.66
NEO;11/08/2018;19.66;19.88;17.21;19.05
NEO;12/08/2018;19.05;19.32;18.1;18.64
NEO;13/08/2018;18.64;18.92;15.91;15.91
NEO;14/08/2018;15.9;16.21;13.68;14.83
NEO;15/08/2018;14.74;17.68;14.71;16.57
NEO;16/08/2018;16.57;17.33;15.38;16.15
NEO;17/08/2018;16.16;20.23;15.64;20.03
NEO;18/08/2018;20.03;20.98;17.6;19.21
NEO;19/08/2018;19.21;20.81;17.79;19.64
NEO;20/08/2018;19.64;20.28;17.94;17.99
NEO;21/08/2018;18.0;18.22;16.81;17.65
NEO;22/08/2018;17.65;19.3;16.05;16.58
NEO;23/08/2018;16.58;17.48;15.91;17.31
NEO;24/08/2018;17.31;17.84;17.0;17.71
NEO;25/08/2018;17.71;18.3;17.26;17.39
NEO;26/08/2018;17.39;17.84;16.76;17.23
NEO;27/08/2018;17.22;20.25;17.14;19.64
NEO;28/08/2018;19.64;21.69;19.5;21.03
NEO;29/08/2018;21.02;21.76;19.37;20.36
NEO;30/08/2018;20.36;20.36;18.41;19.37
NEO;31/08/2018;19.41;20.4;18.88;20.18
NEO;01/09/2018;20.15;23.2;20.02;22.77
NEO;02/09/2018;22.77;23.25;21.44;21.99
NEO;03/09/2018;21.99;23.32;21.14;23.32
NEO;04/09/2018;23.32;25.3;22.39;24.83
NEO;05/09/2018;24.83;24.9;20.23;20.76
NEO;06/09/2018;20.72;20.76;18.08;19.76
NEO;07/09/2018;19.77;20.82;18.7;19.75
NEO;08/09/2018;19.75;20.12;17.65;17.97
NEO;09/09/2018;17.97;19.37;17.51;18.93
NEO;10/09/2018;18.93;18.97;18.1;18.39
NEO;11/09/2018;18.38;18.8;16.9;17.68
NEO;12/09/2018;17.7;17.86;16.16;17.4
NEO;13/09/2018;17.39;18.78;17.34;18.12
NEO;14/09/2018;18.12;18.77;17.62;17.89
NEO;15/09/2018;17.89;18.48;17.7;18.17
NEO;16/09/2018;18.17;18.29;17.35;17.84
NEO;17/09/2018;17.86;18.3;16.18;16.41
NEO;18/09/2018;16.41;17.44;16.32;16.86
NEO;19/09/2018;16.86;17.51;16.24;17.0
NEO;20/09/2018;17.04;17.81;16.98;17.76
NEO;21/09/2018;17.75;20.35;17.65;19.43
NEO;22/09/2018;19.42;20.2;18.38;18.86
NEO;23/09/2018;18.87;20.8;18.65;19.37
NEO;24/09/2018;19.37;19.69;18.13;18.76
NEO;25/09/2018;18.76;18.78;17.09;17.92
NEO;26/09/2018;17.92;18.7;17.42;17.91
NEO;27/09/2018;17.91;19.34;17.49;19.08
NEO;28/09/2018;19.15;20.67;18.72;19.05
NEO;29/09/2018;19.05;19.38;18.38;19.04
NEO;30/09/2018;19.04;19.35;18.41;18.6
NEO;01/10/2018;18.61;19.18;18.24;18.65
NEO;02/10/2018;18.65;18.88;18.09;18.56
NEO;03/10/2018;18.56;18.73;17.66;17.79
NEO;04/10/2018;17.76;18.42;17.73;18.06
NEO;05/10/2018;18.05;18.19;17.83;18.02
NEO;06/10/2018;18.02;18.63;17.78;17.99
NEO;07/10/2018;17.99;18.26;17.92;18.12
NEO;08/10/2018;18.12;18.86;18.06;18.68
NEO;09/10/2018;18.68;18.74;18.06;18.25
NEO;10/10/2018;18.25;18.4;17.85;18.29
NEO;11/10/2018;18.3;18.35;15.61;15.97
NEO;12/10/2018;15.97;16.25;15.29;15.94
NEO;13/10/2018;15.95;16.11;15.67;15.9
NEO;14/10/2018;15.9;16.54;15.87;15.95
NEO;15/10/2018;15.95;18.71;15.54;16.44
NEO;16/10/2018;16.44;16.97;16.4;16.62
NEO;17/10/2018;16.62;17.35;16.61;17.13
NEO;18/10/2018;17.13;18.07;16.76;16.9
NEO;19/10/2018;16.9;17.02;16.5;16.8
NEO;20/10/2018;16.81;17.1;16.6;16.91
NEO;21/10/2018;16.91;17.19;16.83;16.9
NEO;22/10/2018;16.9;17.36;16.59;17.09
NEO;23/10/2018;17.09;17.1;16.66;16.85
NEO;24/10/2018;16.85;17.11;16.77;17.02
NEO;25/10/2018;17.02;17.02;16.66;16.68
NEO;26/10/2018;16.68;16.81;16.16;16.4
NEO;27/10/2018;16.4;16.53;16.08;16.13
NEO;28/10/2018;16.13;16.31;16.11;16.16
NEO;29/10/2018;16.16;16.29;15.01;15.47
NEO;30/10/2018;15.5;15.54;15.16;15.23
NEO;31/10/2018;15.25;15.53;14.68;15.44
NEO;01/11/2018;15.44;15.92;15.33;15.83
NEO;02/11/2018;15.83;16.37;15.79;16.31
NEO;03/11/2018;16.31;16.31;15.9;15.97
NEO;04/11/2018;15.97;17.21;15.8;16.75
NEO;05/11/2018;16.75;16.9;16.31;16.48
NEO;06/11/2018;16.48;17.15;16.37;17.06
NEO;07/11/2018;17.05;17.61;16.63;16.81
NEO;08/11/2018;16.81;16.88;16.36;16.41
NEO;09/11/2018;16.41;16.51;15.91;16.0
NEO;10/11/2018;16.0;16.37;15.98;16.11
NEO;11/11/2018;16.11;16.11;15.5;15.71
NEO;12/11/2018;15.71;16.35;15.7;15.85
NEO;13/11/2018;15.85;15.94;15.51;15.63
NEO;14/11/2018;15.63;15.63;12.55;13.67
NEO;15/11/2018;13.67;14.0;12.25;13.05
NEO;16/11/2018;13.05;13.34;12.63;12.72
NEO;17/11/2018;12.72;12.93;12.47;12.51
NEO;18/11/2018;12.51;12.84;12.5;12.57
NEO;19/11/2018;12.57;12.68;10.07;10.32
NEO;20/11/2018;10.32;10.59;8.2;8.91
NEO;21/11/2018;8.91;9.6;8.67;9.16
NEO;22/11/2018;9.16;9.52;8.72;8.89
NEO;23/11/2018;8.89;8.89;8.03;8.82
NEO;24/11/2018;8.85;9.09;7.33;7.54
NEO;25/11/2018;7.5;8.18;6.85;7.8
NEO;26/11/2018;7.8;8.07;6.99;7.27
NEO;27/11/2018;7.27;7.46;6.78;7.35
NEO;28/11/2018;7.35;8.81;7.32;8.36
NEO;29/11/2018;8.36;8.99;8.08;8.48
NEO;30/11/2018;8.48;8.61;7.52;7.68
NEO;01/12/2018;7.67;8.47;7.53;8.33
NEO;02/12/2018;8.33;8.6;7.92;8.04
NEO;03/12/2018;8.03;8.14;7.22;7.4
NEO;04/12/2018;7.4;8.14;7.06;7.61
NEO;05/12/2018;7.61;7.69;6.9;7.08
NEO;06/12/2018;7.08;7.35;6.45;6.47
NEO;07/12/2018;6.47;6.54;5.47;6.22
NEO;08/12/2018;6.22;6.71;5.67;6.24
NEO;09/12/2018;6.31;7.07;6.07;6.43
NEO;10/12/2018;6.43;6.53;6.01;6.28
NEO;11/12/2018;6.28;6.3;5.76;5.9
NEO;12/12/2018;5.9;6.49;5.83;6.09
NEO;13/12/2018;6.11;6.17;5.68;5.81
NEO;14/12/2018;5.8;5.85;5.56;5.74
NEO;15/12/2018;5.74;5.8;5.52;5.74
NEO;16/12/2018;5.72;6.18;5.67;5.83
NEO;17/12/2018;5.83;6.9;5.76;6.63
NEO;18/12/2018;6.65;6.81;6.45;6.7
NEO;19/12/2018;6.7;7.5;6.69;6.87
NEO;20/12/2018;6.87;7.63;6.7;7.39
NEO;21/12/2018;7.39;7.66;6.76;6.94
NEO;22/12/2018;6.94;7.29;6.86;7.07
NEO;23/12/2018;7.07;8.32;7.07;7.83
NEO;24/12/2018;7.83;9.36;7.79;8.66
NEO;25/12/2018;8.66;8.85;7.33;7.76
NEO;26/12/2018;7.76;8.29;7.4;8.03
NEO;27/12/2018;8.02;8.11;6.99;7.05
NEO;28/12/2018;7.05;8.44;6.93;8.02
NEO;29/12/2018;8.02;8.62;7.8;8.37
NEO;30/12/2018;8.37;8.59;7.87;8.19
NEO;31/12/2018;8.19;8.37;7.52;7.61
NEO;01/01/2019;7.61;7.99;7.58;7.85
NEO;02/01/2019;7.85;8.37;7.85;8.25
NEO;03/01/2019;8.25;8.36;7.74;7.86
